,id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
503,1336,1.4131567600796713e-274,1.7652984065313283e-257,1.43307416e-315,4.793997620312615e-247,0.0,6.651497528459389e-265,8.228734446819518e-300,1.2636239084006566e-254,4.980022155001817e-253,0.0,9.242192591539062e-236,2.194363369842921e-246,4.673536089745801e-257,1.3082021416573939e-213,9.319777315206139e-281,0.0,5.71252896555e-313,2.215839498975247e-237,0.0,1.0,1.502036231352859e-246,1.47749734448e-312,6.996906187250697e-292,2.3316203042838306e-304,0.0,1.3246e-320,5.730195435887389e-260,0.0,2.630910190772535e-285,6.95554666483e-312,1.0135723819014065e-272,4.903868021319667e-277,1.1780566190768855e-299,1.1708568620695226e-261,1.13645e-319,0.0,0.0,0.0,0.0,1.6714156059773004e-279,2.6451472713903966e-278,7.027341877749505e-250,0.0,1.587419978115876e-299,7.4416e-320,5.3723944375078375e-306,0.0,1.6292870384587784e-178,5.181081331709208e-202,2.3367749036539125e-297,2.6808798058819257e-244,0.0,6.492702362903437e-270,1.7395812030918882e-240,2.754652984595866e-243,2.7283094481152414e-267,9.917597644925e-312,0.0,5.8563613919134465e-304,4.5798953080998715e-307,0.0,0.0,1.315768474e-315,0.0,0.0,4.495553093612067e-282,5.890039971e-314,2.699309010555857e-289,1.115853349377275e-243,3.048668899317789e-236,2.431607536668031e-281,0.0,0.0,9.61299229137083e-214,0.0,0.0,4.359490568833633e-266,2.0203507871260272e-290,1.575561e-317,9.509833129663569e-287,5.353832190649799e-292,1.4753330932930102e-260,0.0,2.9126571317964526e-261,0.0,0.0,2.055035814901201e-232,7.9794086596933e-267,0.0,0.0,2.9402794740985718e-285,0.0,7.3943292724013795e-295,2.6249841864770094e-283,4.072718678764219e-233,1.7621979511718507e-290,1.2439372091045809e-287,0.0,8.71688741473775e-191
504,1338,0.0,0.0,2.2460339335408413e-291,3.761983160668531e-260,0.0,1.0202734240641832e-221,0.0,1.73615e-319,0.0,0.0,4.52482269483275e-269,0.0,0.0,0.0,0.0,1.0,0.0,1.5e-323,3.836e-319,0.0,0.0,1.3246774e-317,8.189848218556872e-225,2.0127794032285254e-305,0.0,5.017249385006463e-302,6.187099916451482e-302,7.7461145337198564e-292,3.624704529419574e-177,1.8132760895958014e-234,1.5185851291535242e-235,1.287074472617268e-265,1.1547861081822127e-300,4.538702435988833e-280,4.472940476873188e-261,0.0,9.996424566402727e-300,2.2847566208795e-311,1.2449753133426801e-298,1.1746714161508145e-267,9.662572558333159e-268,0.0,1.74991141168846e-295,2.4970736973617673e-291,4.781153892143079e-297,8.74047e-319,4.2097e-319,0.0,0.0,0.0,5.1967749296234014e-291,3.6164365333637e-311,1.745991667280411e-293,3.61317141324e-312,4.577634892529505e-290,4.8426315402541765e-268,8.411616390205346e-303,0.0,8.528769857510973e-307,0.0,0.0,2.883328969e-314,5.329744771344928e-264,0.0,0.0,0.0,1.9418965508329534e-240,3.2930953911528874e-252,7.41809940283362e-251,6.4516931122469004e-276,1.00949166777217e-230,0.0,5.419464046475967e-305,2.364709457560115e-260,0.0,0.0,4.70600243940848e-301,3.071588133490902e-253,0.0,5.999018755976077e-262,0.0,3.5846402231681713e-267,0.0,6.743938792551043e-308,0.0,0.0,1.7139458963280235e-288,6.2906960558817555e-270,0.0,0.0,1.079261337209733e-289,0.0,9.60500880871169e-295,3.0899118947638396e-296,4.47374373274225e-288,0.0,6.7335212002941e-275,0.0,3.2072694003672496e-301
505,1343,6.290766908572569e-90,3.137211337023353e-125,9.746075698032945e-129,1.6114708075744326e-54,0.0,3.4326539633692877e-91,2.451855786747772e-157,3.161668457696792e-92,5.1618189666830896e-82,5.844805329367558e-263,1.0,3.6983539723545225e-143,1.339232367429259e-124,3.18478225352283e-120,3.2897504102235615e-146,2.3776135719267147e-170,1.3567065249166548e-103,4.755056871341778e-114,1.1919381973075523e-125,1.387542391987499e-138,3.582101657306805e-78,7.664210548348957e-70,4.391149491657355e-90,5.242864690691173e-121,1.5267319236443344e-164,9.835000232021456e-103,1.6878606470942542e-78,1.6482274674697012e-126,1.1545986247628651e-83,1.492932580493752e-95,1.9285741450196318e-73,1.4803329870517886e-47,1.1746444628715924e-100,4.592533295622268e-106,3.6298041686856375e-100,1.4060067619344413e-178,1.4451534737720443e-118,7.321602297590767e-137,1.8089518650750084e-137,2.6762771457635563e-93,3.3423419081887805e-107,6.286633231277065e-114,2.654436136870084e-100,2.7115634984371845e-90,2.1832039766582117e-86,3.1626471830640536e-115,1.0520671327154014e-98,1.2007860973774107e-182,5.115292606833563e-119,2.0327746211195917e-79,1.421869238444771e-85,5.362894596325308e-106,6.66746995870424e-92,1.5246432986188535e-87,8.02983175060163e-76,1.255269358367154e-77,5.195832511376592e-82,1.574834555927213e-200,9.668392998519944e-108,6.533204253432817e-160,2.2520591025291054e-153,1.7936784638530468e-122,2.6292136866861767e-124,4.632813321755806e-265,1.4082413238457158e-96,3.651405185823978e-102,6.693573667868197e-87,4.988324590285265e-99,9.338435044151868e-41,7.974717465405048e-58,3.695324926379415e-92,3.2869947248711405e-176,1.2335699207184717e-152,9.533064499541717e-67,1.2448437842279042e-155,3.7783161624399084e-155,5.776274703356704e-123,5.900574318535655e-94,3.2630932511820847e-174,1.1496445433454993e-77,5.257137146911777e-135,9.052895857750735e-58,3.1956832402286806e-213,1.152282447776821e-67,6.239556644965895e-140,1.927568196010939e-148,8.223623699624056e-73,9.741064393372162e-94,2.84416035532393e-194,7.98639255357612e-155,8.151823704258467e-72,9.361440571291634e-156,2.2437250328263613e-57,1.745811226973075e-77,9.38250394433142e-38,3.451807503181324e-136,9.323211172458207e-93,6.326903513182618e-150,7.458466485091999e-55
506,1351,2.9233243329508505e-160,1.018006163037286e-279,8.280225817621869e-176,1.4826315617746945e-98,0.0,7.045205607768083e-165,1.52535503740695e-208,1.1306872776556845e-217,7.010053796080429e-202,1.784279809674429e-279,8.090777905237062e-163,4.291435132560289e-233,6.482919861857446e-213,1.1464229895418863e-224,7.4111275861178624e-270,1.0266301855880506e-269,2.059205479835304e-216,1.4171298971524198e-185,6.3802527916180134e-152,5.573775580984952e-235,3.557184817703457e-173,1.705321064387821e-123,6.459526852241307e-96,3.450244029629623e-67,1.0,2.2273236215677507e-114,6.383536048336357e-194,9.880156341752658e-134,3.6826771422932347e-127,1.0522206194747613e-127,5.228240838292048e-109,2.3946426281229216e-136,1.9579328888183114e-198,6.559803645931859e-151,1.7788399791866943e-138,7.4788564e-316,1.3528129564157506e-167,3.9250933859408195e-132,5.6721412201415445e-145,1.2069041683684702e-112,6.773608425286648e-119,2.924234106233281e-209,1.524880758290364e-239,3.7601718474865514e-101,6.664743266187764e-185,7.097655974485729e-189,5.0864476859985135e-192,4.338597409279541e-272,4.193330338170229e-214,5.079836175140399e-196,1.9259752671770834e-128,1.834566628973584e-154,2.5150303722175676e-137,1.1794743961937485e-148,1.7925509172819546e-131,5.622157359123606e-121,3.874353199555719e-152,2.3432346323510094e-208,5.2350621947114724e-166,1.1002498169933608e-126,1.1919440259439629e-147,1.8958664166480475e-168,4.909047863818983e-134,6.576010299760072e-276,1.4208394723952017e-222,1.659077041917065e-169,7.993274193128196e-151,8.05692869458788e-105,1.2598754080290973e-110,5.529879771035453e-118,5.223825449653161e-80,2.803273804367024e-165,3.2476696488741544e-146,1.8517396891777975e-137,6.731106757427749e-293,3.635134257091335e-203,9.631976399425447e-134,2.3681064595628215e-117,1.2947134552945262e-231,2.252551495472487e-123,1.2303736585842787e-165,3.295162942156018e-122,1.9375211863141284e-216,3.254843421217495e-153,7.098073160395981e-202,2.0515645768087597e-188,2.987273813484187e-119,3.234985700934118e-132,1.7150928919948217e-282,1.798959232263834e-258,3.3361067272398456e-144,1.464919580085842e-212,5.429168028996227e-156,1.9815300831295884e-164,1.6601175106609293e-165,2.912488523400355e-230,2.1240886533994788e-108,1.1125139942769832e-148,9.445789513103392e-149
507,1354,2.9650303301240363e-152,3.2935389865299723e-254,3.0415834333266435e-218,3.747710305074786e-109,0.0,1.739915186772678e-119,1.2429981816169118e-152,1.1717954144904413e-173,5.071316462567353e-167,2.9472601994760716e-264,4.910486351930177e-143,4.478400682308191e-191,5.319720461933197e-195,1.1013548566729744e-175,1.4784270147120852e-235,2.82588983297606e-250,2.53859395412716e-198,5.747075703818117e-157,2.0207908610528078e-177,5.295841869781894e-226,7.65907472953807e-145,1.0567332917337963e-185,4.047107720875115e-158,2.7460270938786874e-173,3.7516176797670355e-160,1.989482629612634e-159,5.5243400841640777e-129,1.5574357511485864e-198,8.866931288746926e-141,3.678296121366679e-151,1.1587871580292745e-151,1.0080918406568309e-128,8.192117270443454e-180,8.88557691762473e-149,1.7183548322197038e-188,2.2248660558449118e-226,3.623977968319479e-159,1.9934755513333546e-181,1.6665747443810018e-189,2.2610457916432154e-157,1.9354799257931399e-153,4.62197869613995e-193,3.083358950858751e-241,7.716768879520034e-92,4.485105964256113e-176,2.7395346070201474e-125,2.0219470571537256e-177,5.671014499599953e-251,1.3008825996166813e-192,1.9348117491482968e-159,5.464049325764795e-153,5.80184938273282e-134,4.922410314471524e-132,1.2480526783808602e-139,2.869738562669397e-143,2.825547920399085e-118,2.8311214999138842e-161,8.996168381889443e-230,5.055302758563243e-126,1.1881960550485354e-60,1.2805415460480491e-177,2.93731808097801e-219,2.9564217538203857e-168,9.530183905634138e-91,3.099545969581301e-237,5.533019485740394e-171,4.0936120722404244e-170,9.152285007571604e-133,2.301110599158927e-134,5.383688681267618e-113,6.075550389071204e-127,1.0,2.3853227233197913e-192,9.927733003700741e-155,4.0521134427883866e-237,4.334243581710735e-192,5.549305906164619e-157,2.803394607758078e-147,1.4292796899693774e-145,6.594916408758378e-119,4.0189580586437923e-26,3.3183860531032366e-132,1.3636132192352043e-90,2.3004807674300553e-137,9.582515038279386e-180,6.846653284001679e-196,2.2908475534400135e-136,4.9464842979674785e-154,2.8325041037e-314,2.608545336403334e-220,3.2342465995591166e-150,4.848528067960851e-212,2.8846630332300908e-123,4.404199139712568e-161,1.3277824200639113e-148,1.2890534205531651e-195,1.7238158220140282e-138,3.4390498734298812e-217,8.516378079356375e-186
508,1357,3.0805569653148966e-103,7.320947539269712e-176,3.563246682449618e-117,2.1736083890586725e-40,0.0,4.113783014797291e-82,1.380937040428162e-129,1.389052602196835e-100,1.5537639435131553e-98,3.842595070998386e-276,7.728523910106785e-70,7.409467038701236e-121,5.211585979350796e-123,2.1760642553495652e-95,2.0601053018081415e-147,1.3721441381815876e-190,1.1976408553147667e-125,3.872020079481957e-64,2.2309429474556094e-111,7.417159666216862e-116,8.563570176321283e-119,6.046303729849263e-86,7.801603172628223e-74,3.040190901845159e-105,1.0210542113038017e-127,7.715629109462465e-85,1.8341544816937147e-94,1.96788444354284e-109,3.4722521026388304e-68,5.270887800109336e-88,1.1749249015701014e-53,2.8446169519377977e-74,6.454629684337302e-102,1.5258010307834004e-104,1.4413161594880838e-98,8.11113685700414e-180,2.58860724984176e-91,7.45928639741791e-110,1.1305704494076377e-116,8.420459928520131e-76,5.8578550530770636e-77,5.181339815401664e-145,3.188111845316991e-132,2.389264218374714e-44,2.0893564347508365e-84,2.3520333605572482e-104,7.532001410137021e-125,1.4077001747607036e-191,6.019287860364688e-145,5.251954610000554e-99,1.5154420979657427e-47,1.2216087216443115e-116,8.609128719888792e-30,1.6210171294793908e-53,2.4452477479870408e-48,9.515809154315581e-48,3.1142744922423636e-75,3.399235541931848e-139,1.6988494235928914e-70,4.7387051025432586e-117,6.70974228399542e-134,6.494387040819234e-111,2.921360749324873e-81,2.012743266317151e-204,1.2635096840272013e-139,1.5627890627035221e-87,4.721124751694066e-74,1.109270244499947e-65,2.3689611722450436e-40,1.0,5.485646216930745e-61,3.5114480471274954e-128,1.1684902083873075e-146,3.8584688994625034e-27,1.3735244350794163e-211,8.633794023901683e-131,3.343492771765893e-48,2.5649564743195174e-66,1.1476817560361998e-172,1.498963364137649e-62,3.7949070264342125e-105,4.3001229309706397e-41,1.6926866987722476e-165,1.0405636954620229e-55,1.4292694443292394e-156,1.6362654383936814e-125,1.686997473823712e-22,1.1605512140292817e-53,3.7860484995792284e-194,3.9602340986910236e-168,5.9769197016882395e-68,1.1729223248409687e-181,9.152164649514467e-65,4.55904598897591e-99,1.5477701278933232e-66,1.738621854049708e-128,2.126098246063701e-35,6.99215767432263e-144,8.878141749850923e-77
509,1361,5.0520636184308295e-98,6.803294846642724e-109,1.912508150009231e-224,1.9300885820546202e-118,0.0,1.0131246715751198e-191,9.251301468757536e-202,5.055528034913013e-108,6.81315696003129e-71,1.3875353886531443e-229,3.082904523894981e-113,3.2472423030626125e-132,7.510522582465271e-93,3.783530906956598e-124,2.0663797919513658e-138,4.448924170262362e-277,5.04789833326923e-125,1.797075750516003e-114,1.9716489325420297e-206,6.253296099725774e-130,8.207849356158326e-90,5.104733620440991e-204,1.2576386897513474e-165,2.3224854469934426e-206,4.902749465431659e-246,1.4251949289481813e-182,1.308437397177394e-97,4.749798230594742e-252,7.289393123786788e-178,5.068286012966086e-192,7.457433818518706e-175,8.642069595527509e-165,1.729985313736287e-213,3.098811313398844e-179,2.0947968535773685e-211,1.1111250502556802e-249,8.019851568492117e-204,9.206223862594172e-231,6.00523422235629e-234,2.6054725200370225e-192,6.723801698292156e-199,2.2490955353995903e-49,3.7766606171287775e-224,7.475119005831773e-171,1.8863459983416337e-195,1.823533849798845e-178,2.202297663925727e-214,1.7906582865768698e-53,1.0,1.5369513509595625e-109,1.8133162059281553e-136,6.354541588478024e-213,1.9333683947956724e-149,1.2910275880778832e-120,5.466688899839233e-133,1.661325622093435e-144,1.9971795945988848e-195,3.8656290844320195e-286,1.56196650216034e-160,9.272110472545414e-215,3.87476866396183e-206,2.1351360220583236e-205,3.1242790231132064e-214,7.631620940157e-312,3.789194523984745e-251,3.2574921703426857e-172,3.637640690623548e-205,7.956557055142547e-182,1.4297412889623319e-154,4.109577324257095e-129,7.896176901727152e-167,4.1526387856927806e-223,6.061774863938288e-262,6.592477984698707e-143,1.8451375526979613e-238,8.977520525118494e-230,1.556967853520486e-172,1.2572554886010461e-207,9.000403670336056e-250,6.622665551964389e-157,1.225059049400191e-191,7.472900122710433e-156,4.850621042930256e-254,1.908121997179525e-165,1.6801308356450364e-241,2.3237986911887726e-157,1.5227222504539197e-153,3.1373555809041435e-148,0.0,1.9663148792677366e-146,2.368753004004915e-169,2.9977192478287065e-166,1.3781360468619366e-162,1.1569227065465248e-102,5.545995824086538e-77,1.714147619624346e-108,1.534117916192598e-177,1.507606788386874e-282,6.852298434830419e-89
510,1362,1.5186778337979774e-131,3.538858431329277e-230,1.2823818491475909e-137,6.496931903778704e-69,0.0,2.822502983704161e-108,4.7681761452084395e-129,1.494607079692403e-171,4.5035789927730575e-148,2.599493107281033e-280,2.404975402791715e-114,1.8752886960325976e-216,4.4365738490900936e-198,1.6279114653800513e-179,1.5666091334435384e-221,3.479967641568842e-172,1.2439709271187214e-182,1.3380881302683022e-139,2.7296799854275215e-163,1.661646181165313e-196,6.210237148384142e-121,1.712680471339465e-61,4.0425183399513656e-54,5.337345092045585e-60,2.8241715781943383e-84,1.3294375780965326e-34,3.7860727036175315e-153,1.046442981210373e-102,1.6855532742725243e-61,1.890374415076222e-47,1.1398358136887279e-57,7.203545626929438e-62,2.94815477402789e-130,6.425975032308394e-113,1.6897899767777025e-71,5.912256145269157e-241,1.2419193395420263e-87,1.4216954538879793e-47,1.5052522844696487e-45,1.0,2.596182055423827e-44,5.190946946316263e-170,1.0843102158062538e-159,8.753733818031832e-80,5.592000719586579e-128,6.195115178862006e-128,1.3405748235520113e-133,1.1751578619827634e-234,4.629124507852855e-189,3.3226677768094223e-165,3.3604916058656335e-89,2.8922826139497607e-118,5.01062977687016e-93,1.7461780887753696e-122,5.0730252223541266e-93,1.0271231123857118e-94,7.771636328507298e-127,1.4772974646496441e-117,9.475735730004234e-127,7.443621607877897e-149,2.047531749218259e-150,2.959557672016273e-131,8.818105093808144e-84,5.813659521217861e-254,1.93182055019249e-177,2.341692458313157e-132,7.421589046597465e-109,1.2922392770224621e-74,4.301103167969692e-76,4.085913377935679e-80,2.719746423193474e-93,5.646199358757389e-173,1.9302631622587536e-129,2.025695091315138e-108,3.0410472458173197e-200,2.935012213251358e-201,5.224454584088891e-120,1.0930107193174158e-96,4.270365202864233e-174,5.87301290409263e-91,4.2031498520987335e-151,3.373069869047214e-91,1.1997998447150288e-208,3.3032488544654455e-101,6.457246444792433e-131,1.5859745329286506e-187,4.490709842390597e-97,7.980801265650906e-94,3.714529045543408e-209,3.4903326278197567e-220,2.8045359066976847e-100,7.211007120901448e-204,2.8803325868586027e-133,1.6582307912737233e-147,1.3383070396780091e-108,1.1259598822210605e-198,1.4591345732062405e-58,8.300829506326968e-130,8.863597358795957e-127
511,1363,5.956481848119432e-113,1.5747249155483654e-150,1.6611079329173894e-150,7.05798386839129e-82,0.0,2.214847862231364e-125,5.8186749598342265e-196,7.966067721175535e-126,2.0015603821938373e-130,2.234010366653118e-278,7.315664177757231e-97,4.786451976263652e-164,5.085398216556045e-112,1.3728934562557496e-121,1.1168436334929634e-156,7.547145730070786e-208,1.2372128191915727e-151,5.4034299360632674e-120,7.402548451441217e-134,2.5849528499082863e-142,9.962308481158871e-139,6.482268997274568e-114,4.300459824700397e-116,2.214164254249352e-130,1.2666666022421202e-163,2.1040732511284742e-125,1.1646152875956806e-101,2.8857579588854723e-128,1.176076248794453e-111,3.0163908321949967e-117,1.0053539914330462e-78,1.5646386584261782e-115,2.063933456546037e-158,5.3249883016165434e-133,9.07316853645273e-127,3.11169203110257e-233,6.871099906370682e-149,1.462867553782021e-159,1.3232020015326293e-170,1.4748209457656058e-110,4.825473388206523e-146,1.330547950334521e-95,2.7122490270840543e-185,3.99013244014031e-111,3.1871933713804933e-153,3.3372998689213647e-143,6.0810691960684515e-140,3.8573076653906036e-182,2.4739539564361057e-90,1.2264420909314384e-131,1.7587884424395118e-85,1.4853519808389127e-146,2.1899667019743307e-84,2.480057848770252e-71,1.8350508672155223e-65,1.4127678091226598e-72,4.417647491216524e-87,1.8280754882554655e-214,1.1130614401343126e-132,2.1667290732865085e-173,1.7602334355374776e-162,4.275053059306595e-163,1.6202234671899473e-116,1.7329105673235265e-277,3.9036653577545875e-176,4.0635988342899557e-109,2.23587744068093e-133,4.092283221333834e-98,2.7890288834422334e-80,2.767116275454158e-62,7.192032013943789e-91,1.2327531307855727e-182,6.304997477013824e-183,8.903933865054954e-117,1.2574849722986185e-219,1.8709915403811673e-176,4.420325105557213e-90,4.737680499510782e-112,4.73455006026897e-215,1.1343882412608815e-109,3.907036540578841e-162,6.066784845168978e-101,1.9983052215248788e-225,5.104057051315563e-113,4.066249004945964e-174,1.5311114013796033e-101,4.0478180256077106e-64,2.7024409864340776e-99,1.130953864956846e-259,3.4070160723316587e-231,1.1369818094849615e-126,1.751361436324845e-162,2.019159423652209e-125,2.341195048756095e-130,1.7972707349089215e-84,1.4102354060782943e-155,3.002794164250498e-91,5.084129132394261e-139,1.0
512,1364,2.4514945100616998e-129,5.034169844200233e-94,1.8293963492093131e-242,2.869067575898664e-142,5.004625638079287e-209,1.4544285620733734e-200,1.7607991629865132e-265,4.402347434356653e-141,1.0062996795809898e-87,3.570593774812134e-223,3.792952448423572e-110,7.500811049887882e-82,6.5614218324062134e-198,1.0170104912355594e-143,8.773345727577623e-133,4.7246429195308115e-300,1.0,1.3900539118551194e-185,2.3763883869570414e-195,2.4917495322372495e-230,4.432046344750347e-162,3.7612186263241605e-182,1.8108538917124511e-180,3.4906665671776776e-207,1.792190398124427e-247,1.904972168748925e-173,1.5804951655479827e-123,5.023970506226943e-215,4.035316443474478e-197,2.6527897105717272e-205,9.376325043858316e-190,1.6891219807262472e-150,1.7539784277382495e-197,2.445904231905064e-202,6.5359650915916855e-208,7.428257601099992e-262,4.6555266266671775e-223,1.92969583250073e-234,6.13111610150655e-254,3.1466169328001652e-196,5.9714786359531115e-211,6.950327236693257e-194,1.3508518300838675e-232,1.1443504388975346e-163,3.3127512896820614e-172,4.114169118734778e-229,1.9579877685286712e-197,1.7243870035301092e-226,1.5766164814356094e-160,3.8840039537878637e-85,1.092076818785753e-178,8.41758929426915e-183,8.414337959507003e-189,1.1147561459723548e-175,1.5118701468707757e-170,4.149898203848694e-173,1.2940343739586148e-172,1.5024158560770836e-276,1.9275782830731374e-175,8.677719597086014e-220,2.1481175989546034e-213,1.887259824497302e-222,3.2688588266377426e-216,1.2e-321,4.0164833468338163e-196,8.049808258195514e-206,1.1177742874989336e-183,3.847254331862912e-190,2.0782508884043648e-168,3.175166016500309e-153,1.86732956719777e-177,2.1624579011893492e-221,3.3011482106901935e-208,6.0152259496601444e-136,8.544020813750491e-218,2.2579917128062e-204,4.4577475175373945e-215,8.208854402045039e-187,1.53729002764478e-222,7.165788896500138e-196,3.7156958520929427e-203,1.3460460052771111e-162,8.829303790905779e-292,1.4420634644069213e-172,3.1643207989529784e-212,4.890382162653884e-218,8.276855864023951e-163,1.8336237541554046e-178,7.004635907747172e-277,7.447221000494675e-186,4.328261957527245e-177,2.2796580498857658e-228,4.214846806910979e-143,3.347897326484571e-145,5.0157232381287233e-113,2.530945333228817e-72,4.171806788851734e-182,4.824404449929762e-256,9.415179402708248e-167
